Disease,Is_Day_To_Day_Disease,Symptom_Count,Symptoms_List,Total_Severity_Score,Avg_Severity_Score,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,Description,Precaution_1,Precaution_2,Precaution_3,Precaution_4,Specialist,has_abdominal_pain,has_abnormal_menstruation,has_acidity,has_acute_liver_failure,has_altered_sensorium,has_anxiety,has_back_pain,has_belly_pain,has_blackheads,has_bladder_discomfort,has_blister,has_blood_in_sputum,has_bloody_stool,has_blurred_and_distorted_vision,has_breathlessness,has_brittle_nails,has_bruising,has_burning_micturition,has_chest_pain,has_chills,has_cold_hands_and_feets,has_coma,has_congestion,has_constipation,has_continuous_feel_of_urine,has_continuous_sneezing,has_cough,has_cramps,has_dark_urine,has_dehydration,has_depression,has_diarrhoea,has_dischromic_patches,has_distention_of_abdomen,has_dizziness,has_drying_and_tingling_lips,has_enlarged_thyroid,has_excessive_hunger,has_extra_marital_contacts,has_family_history,has_fast_heart_rate,has_fatigue,has_fluid_overload,has_foul_smell_ofurine,has_headache,has_high_fever,has_hip_joint_pain,has_history_of_alcohol_consumption,has_increased_appetite,has_indigestion,has_inflammatory_nails,has_internal_itching,has_irregular_sugar_level,has_irritability,has_irritation_in_anus,has_itching,has_joint_pain,has_knee_pain,has_lack_of_concentration,has_lethargy,has_loss_of_appetite,has_loss_of_balance,has_loss_of_smell,has_malaise,has_mild_fever,has_mood_swings,has_movement_stiffness,has_mucoid_sputum,has_muscle_pain,has_muscle_wasting,has_muscle_weakness,has_nausea,has_neck_pain,has_nodal_skin_eruptions,has_obesity,has_pain_behind_the_eyes,has_pain_during_bowel_movements,has_pain_in_anal_region,has_painful_walking,has_palpitations,has_passage_of_gases,has_patches_in_throat,has_phlegm,has_polyuria,has_prognosis,has_prominent_veins_on_calf,has_puffy_face_and_eyes,has_pus_filled_pimples,has_receiving_blood_transfusion,has_receiving_unsterile_injections,has_red_sore_around_nose,has_red_spots_over_body,has_redness_of_eyes,has_restlessness,has_runny_nose,has_rusty_sputum,has_scurring,has_shivering,has_silver_like_dusting,has_sinus_pressure,has_skin_peeling,has_skin_rash,has_slurred_speech,has_small_dents_in_nails,has_spinning_movements,has_spotting_urination,has_stiff_neck,has_stomach_bleeding,has_stomach_pain,has_sunken_eyes,has_sweating,has_swelled_lymph_nodes,has_swelling_joints,has_swelling_of_stomach,has_swollen_blood_vessels,has_swollen_extremeties,has_swollen_legs,has_throat_irritation,has_toxic_look_(typhos),has_ulcers_on_tongue,has_unsteadiness,has_visual_disturbances,has_vomiting,has_watering_from_eyes,has_weakness_in_limbs,has_weakness_of_one_body_side,has_weight_gain,has_weight_loss,has_yellow_crust_ooze,has_yellow_urine,has_yellowing_of_eyes,has_yellowish_skin,Disease_Raw,Disease_Clean
GERD (Acid Reflux),1,5,"stomach_pain,acidity,vomiting,cough,chest_pain",24,4.8,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,"Gastroesophageal reflux disease, or GERD, is a digestive disorder that affects the lower esophageal sphincter (LES), the ring of muscle between the esophagus and stomach. Many people, including pregnant women, suffer from heartburn or acid indigestion caused by GERD.",avoid fatty spicy food,avoid lying down after eating,maintain healthy weight,exercise,Gastroenterologist,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GERD (Acid Reflux),GERD (Acid Reflux)
GERD (Acid Reflux),1,5,"stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain",23,4.6,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,"Gastroesophageal reflux disease, or GERD, is a digestive disorder that affects the lower esophageal sphincter (LES), the ring of muscle between the esophagus and stomach. Many people, including pregnant women, suffer from heartburn or acid indigestion caused by GERD.",avoid fatty spicy food,avoid lying down after eating,maintain healthy weight,exercise,Gastroenterologist,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GERD (Acid Reflux),GERD (Acid Reflux)
GERD (Acid Reflux),1,5,"stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain",24,4.8,stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain,,,,,,,,,,,,,"Gastroesophageal reflux disease, or GERD, is a digestive disorder that affects the lower esophageal sphincter (LES), the ring of muscle between the esophagus and stomach. Many people, including pregnant women, suffer from heartburn or acid indigestion caused by GERD.",avoid fatty spicy food,avoid lying down after eating,maintain healthy weight,exercise,Gastroenterologist,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,GERD (Acid Reflux),GERD (Acid Reflux)
GERD (Acid Reflux),1,5,"stomach_pain,acidity,ulcers_on_tongue,vomiting,cough",21,4.2,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,,,,,,,,,,,,,"Gastroesophageal reflux disease, or GERD, is a digestive disorder that affects the lower esophageal sphincter (LES), the ring of muscle between the esophagus and stomach. Many people, including pregnant women, suffer from heartburn or acid indigestion caused by GERD.",avoid fatty spicy food,avoid lying down after eating,maintain healthy weight,exercise,Gastroenterologist,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,GERD (Acid Reflux),GERD (Acid Reflux)
GERD (Acid Reflux),1,5,"acidity,ulcers_on_tongue,vomiting,cough,chest_pain",23,4.6,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,"Gastroesophageal reflux disease, or GERD, is a digestive disorder that affects the lower esophageal sphincter (LES), the ring of muscle between the esophagus and stomach. Many people, including pregnant women, suffer from heartburn or acid indigestion caused by GERD.",avoid fatty spicy food,avoid lying down after eating,maintain healthy weight,exercise,Gastroenterologist,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,GERD (Acid Reflux),GERD (Acid Reflux)
GERD (Acid Reflux),1,5,"stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain",25,5.0,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,"Gastroesophageal reflux disease, or GERD, is a digestive disorder that affects the lower esophageal sphincter (LES), the ring of muscle between the esophagus and stomach. Many people, including pregnant women, suffer from heartburn or acid indigestion caused by GERD.",avoid fatty spicy food,avoid lying down after eating,maintain healthy weight,exercise,Gastroenterologist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,GERD (Acid Reflux),GERD (Acid Reflux)
GERD (Acid Reflux),1,5,"stomach_pain,acidity,vomiting,cough,chest_pain",24,4.8,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,"Gastroesophageal reflux disease, or GERD, is a digestive disorder that affects the lower esophageal sphincter (LES), the ring of muscle between the esophagus and stomach. Many people, including pregnant women, suffer from heartburn or acid indigestion caused by GERD.",avoid fatty spicy food,avoid lying down after eating,maintain healthy weight,exercise,Gastroenterologist,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GERD (Acid Reflux),GERD (Acid Reflux)
GERD (Acid Reflux),1,5,"stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain",23,4.6,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,"Gastroesophageal reflux disease, or GERD, is a digestive disorder that affects the lower esophageal sphincter (LES), the ring of muscle between the esophagus and stomach. Many people, including pregnant women, suffer from heartburn or acid indigestion caused by GERD.",avoid fatty spicy food,avoid lying down after eating,maintain healthy weight,exercise,Gastroenterologist,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GERD (Acid Reflux),GERD (Acid Reflux)
Drug Reaction,1,5,"itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination",15,3.0,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,,,,,,,,,,,,,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,stop irritation,consult nearest hospital,stop taking drug,follow up,Allergist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drug Reaction,Drug Reaction
Drug Reaction,1,4,"itching,stomach_pain,burning_micturition,spotting_ urination",12,3.0,itching,stomach_pain,burning_micturition,spotting_ urination,,,,,,,,,,,,,,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,stop irritation,consult nearest hospital,stop taking drug,follow up,Allergist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drug Reaction,Drug Reaction
Drug Reaction,1,4,"itching,skin_rash,burning_micturition,spotting_ urination",10,2.5,itching,skin_rash,burning_micturition,spotting_ urination,,,,,,,,,,,,,,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,stop irritation,consult nearest hospital,stop taking drug,follow up,Allergist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drug Reaction,Drug Reaction
Drug Reaction,1,4,"itching,skin_rash,stomach_pain,spotting_ urination",9,2.25,itching,skin_rash,stomach_pain,spotting_ urination,,,,,,,,,,,,,,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,stop irritation,consult nearest hospital,stop taking drug,follow up,Allergist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drug Reaction,Drug Reaction
Drug Reaction,1,4,"itching,skin_rash,stomach_pain,burning_micturition",15,3.75,itching,skin_rash,stomach_pain,burning_micturition,,,,,,,,,,,,,,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,stop irritation,consult nearest hospital,stop taking drug,follow up,Allergist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drug Reaction,Drug Reaction
Drug Reaction,1,4,"skin_rash,stomach_pain,burning_micturition,spotting_ urination",14,3.5,skin_rash,stomach_pain,burning_micturition,spotting_ urination,,,,,,,,,,,,,,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,stop irritation,consult nearest hospital,stop taking drug,follow up,Allergist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drug Reaction,Drug Reaction
Drug Reaction,1,4,"itching,stomach_pain,burning_micturition,spotting_ urination",12,3.0,itching,stomach_pain,burning_micturition,spotting_ urination,,,,,,,,,,,,,,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,stop irritation,consult nearest hospital,stop taking drug,follow up,Allergist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drug Reaction,Drug Reaction
Drug Reaction,1,4,"itching,skin_rash,burning_micturition,spotting_ urination",10,2.5,itching,skin_rash,burning_micturition,spotting_ urination,,,,,,,,,,,,,,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,stop irritation,consult nearest hospital,stop taking drug,follow up,Allergist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drug Reaction,Drug Reaction
Drug Reaction,1,4,"itching,skin_rash,stomach_pain,spotting_ urination",9,2.25,itching,skin_rash,stomach_pain,spotting_ urination,,,,,,,,,,,,,,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,stop irritation,consult nearest hospital,stop taking drug,follow up,Allergist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drug Reaction,Drug Reaction
Drug Reaction,1,4,"itching,skin_rash,stomach_pain,burning_micturition",15,3.75,itching,skin_rash,stomach_pain,burning_micturition,,,,,,,,,,,,,,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,stop irritation,consult nearest hospital,stop taking drug,follow up,Allergist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drug Reaction,Drug Reaction
Peptic Ulcer Disease,1,5,"vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching",22,4.4,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,,"Peptic ulcer disease (PUD) is a break in the inner lining of the stomach, the first part of the small intestine, or sometimes the lower esophagus. An ulcer in the stomach is called a gastric ulcer, while one in the first part of the intestines is a duodenal ulcer.",avoid fatty spicy food,consume probiotic food,eliminate milk,limit alcohol,Gastroenterologist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Peptic Ulcer Disease,Peptic Ulcer Disease
Peptic Ulcer Disease,1,5,"vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching",23,4.6,vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,,"Peptic ulcer disease (PUD) is a break in the inner lining of the stomach, the first part of the small intestine, or sometimes the lower esophagus. An ulcer in the stomach is called a gastric ulcer, while one in the first part of the intestines is a duodenal ulcer.",avoid fatty spicy food,consume probiotic food,eliminate milk,limit alcohol,Gastroenterologist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Peptic Ulcer Disease,Peptic Ulcer Disease
Peptic Ulcer Disease,1,5,"indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching",22,4.4,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,,"Peptic ulcer disease (PUD) is a break in the inner lining of the stomach, the first part of the small intestine, or sometimes the lower esophagus. An ulcer in the stomach is called a gastric ulcer, while one in the first part of the intestines is a duodenal ulcer.",avoid fatty spicy food,consume probiotic food,eliminate milk,limit alcohol,Gastroenterologist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peptic Ulcer Disease,Peptic Ulcer Disease
Peptic Ulcer Disease,1,5,"vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching",22,4.4,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,,"Peptic ulcer disease (PUD) is a break in the inner lining of the stomach, the first part of the small intestine, or sometimes the lower esophagus. An ulcer in the stomach is called a gastric ulcer, while one in the first part of the intestines is a duodenal ulcer.",avoid fatty spicy food,consume probiotic food,eliminate milk,limit alcohol,Gastroenterologist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Peptic Ulcer Disease,Peptic Ulcer Disease
Peptic Ulcer Disease,1,5,"vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching",23,4.6,vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,,"Peptic ulcer disease (PUD) is a break in the inner lining of the stomach, the first part of the small intestine, or sometimes the lower esophagus. An ulcer in the stomach is called a gastric ulcer, while one in the first part of the intestines is a duodenal ulcer.",avoid fatty spicy food,consume probiotic food,eliminate milk,limit alcohol,Gastroenterologist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Peptic Ulcer Disease,Peptic Ulcer Disease
Peptic Ulcer Disease,1,5,"vomiting,indigestion,loss_of_appetite,passage_of_gases,internal_itching",23,4.6,vomiting,indigestion,loss_of_appetite,passage_of_gases,internal_itching,,,,,,,,,,,,,"Peptic ulcer disease (PUD) is a break in the inner lining of the stomach, the first part of the small intestine, or sometimes the lower esophagus. An ulcer in the stomach is called a gastric ulcer, while one in the first part of the intestines is a duodenal ulcer.",avoid fatty spicy food,consume probiotic food,eliminate milk,limit alcohol,Gastroenterologist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Peptic Ulcer Disease,Peptic Ulcer Disease
Peptic Ulcer Disease,1,5,"vomiting,indigestion,loss_of_appetite,abdominal_pain,internal_itching",22,4.4,vomiting,indigestion,loss_of_appetite,abdominal_pain,internal_itching,,,,,,,,,,,,,"Peptic ulcer disease (PUD) is a break in the inner lining of the stomach, the first part of the small intestine, or sometimes the lower esophagus. An ulcer in the stomach is called a gastric ulcer, while one in the first part of the intestines is a duodenal ulcer.",avoid fatty spicy food,consume probiotic food,eliminate milk,limit alcohol,Gastroenterologist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Peptic Ulcer Disease,Peptic Ulcer Disease
